Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1761,1693,174,0,0,32602,0,0,4,36,1,15924,8304,1.917630057803468,0.4884362922520091,0.2547083001042881,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1733,1683,163,0,0,32591,0,0,4,30,1,15924,8310,1.9162454873646209,0.4886011475560737,0.2549783682611764,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855612,0.4883314422398724,0.2548682878959796,0
