,Domain,Have IP,Have @,URL Length,URL Depth,Redirection,https Domain,TinyURL,Prefix/Suffix,Have client,Have admin,Have login,Have server,.php,.html,.info,.txt,.js,.exe,Num of periods,Is encoded,Num of encoded char,Num of parameters,Num of digits,Num of spec char,iFrame,Mouse Over,Right Click,Web Forwards,Number of page tokens,number of sentences,number of html tags,number of whitespace,url Is Live,HTML Length,Num Objects,Num Embeds,Num Images,Num Links,Num Titles,Num Script,Special Characters,Script To Special Chars Ratio,Script To body Ratio,Body To Special Char Ratio,Label
6386,medium.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,10,1,0,0,1,683,111,69,0,0,5233,0,0,0,1,5,3545,1207,2.9370339685169844,0.6774316835467227,0.2306516338620294,0
6388,stackoverflow.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8,6,1,0,0,1,9950,5843,921,0,1,117917,0,0,5,167,17,108979,38987,2.7952650883627874,0.9242009209867958,0.3306308674745796,0
6389,icicibank.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,6960,1458,1999,0,1,23022,0,0,150,564,17,7442,4879,1.5253125640500105,0.3232560159847102,0.2119277213100512,0
6390,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,14,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6391,depositphotos.com,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8,6,1,0,0,1,8785,7755,1019,0,1,266537,0,0,52,160,6,262478,1422,184.5836849507736,0.9847713450665386,0.0053350941895496,0
6393,nypost.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,1,12039,7618,1099,0,1,113252,0,0,13,161,30,47751,28503,1.6752973371224082,0.4216349380143397,0.2516776745664535,0
6394,searchengineland.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
6395,mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,1,0,0,1,4479,572,765,0,1,13773,0,0,61,143,3,7815,3470,2.2521613832853027,0.5674145066434328,0.2519422057649023,0
6396,twitter.com,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,7,13,1,0,0,1,804,849,123,0,1,92035,0,0,1,6,1,88052,23606,3.730068626620351,0.9567229858206118,0.2564893790405824,0
6397,seesaawiki.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,10,14,1,0,0,1,2619,722,982,0,1,7232,0,0,53,284,33,4095,1848,2.215909090909091,0.566233407079646,0.2555309734513274,0
6398,qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,6405,3889,794,0,1,58025,0,0,1,115,1,23831,14153,1.6838126192326714,0.410702283498492,0.2439121068504954,0
6399,metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,11,1,0,0,1,8947,4104,684,0,1,147735,0,0,27,152,20,24265,30798,0.7878758360932528,0.164246793244661,0.2084678647578434,0
6400,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,0,1,1719,1679,159,0,0,32609,0,0,4,28,1,15924,8311,1.9160149199855607,0.4883314422398724,0.2548682878959796,0
6401,io9.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,0,8573,6365,676,0,1,159841,0,0,15,84,1,30508,39337,0.7755548211607393,0.190864671767569,0.2461008126826033,0
6402,olx.ua,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,1,32,35,1,0,0,0,23101,13073,2144,0,1,1406994,0,0,55,117,57,1329299,517454,2.5689220684350684,0.9447794375811126,0.3677727126057396,0
6403,rt.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,0,13371,13196,1370,0,1,12243,0,0,89,192,3,5243,3005,1.7447587354409315,0.4282447112635792,0.2454463775218492,0
6404,elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,7,1,0,0,0,2000,1165,1283,0,0,5757,0,0,3,46,0,90,466,0.1931330472103004,0.0156331422615945,0.080944936598923,0
6405,mirtesen.ru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,28,15,1,0,0,1,7,9,6,0,1,116,0,0,0,0,0,116,25,4.64,1.0,0.2155172413793103,0
6406,metro.co.uk,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,13,1,0,0,1,8198,4259,627,0,1,155497,0,0,18,145,12,34162,33676,1.0144316427129112,0.2196955568274629,0.2165700945998958,0
6407,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,25,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6408,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,98,1,119,105,1,0,0,1,804,849,123,0,1,92035,0,0,1,6,1,88052,23606,3.730068626620351,0.9567229858206118,0.2564893790405824,0
6409,esporte.uol.com.br,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,8,12,1,0,0,1,17362,19511,1739,0,1,383291,0,0,35,448,56,69961,85767,0.8157100050135833,0.1825271138638788,0.2237647114072597,0
6411,babal.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,0,77,68,1,0,0,1,23,3,6,0,0,71,0,0,0,0,1,0,14,0.0,0.0,0.1971830985915492,0
6412,xvideo-jp.com,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,33,0,36,34,1,0,0,1,10667,7378,1886,0,1,12515,0,0,84,471,80,5960,3059,1.9483491337038248,0.4762285257690771,0.2444266879744306,0
6413,lifehacker.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,1,0,0,1,9377,6333,746,0,1,166696,0,0,17,94,2,31171,41153,0.7574417417928219,0.1869930892162979,0.246874550079186,0
6414,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,9,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6415,distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,1,0,0,1,1695,1679,162,0,0,32749,0,0,4,28,1,15924,8341,1.9091236062822203,0.4862438547741916,0.2546947998412165,0
6417,twitter.com,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,64,58,1,0,0,1,804,849,123,0,1,92035,0,0,1,6,1,88052,23606,3.730068626620351,0.9567229858206118,0.2564893790405824,0
6418,tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,3,1,0,0,0,12400,6064,733,0,1,156171,0,0,30,97,1,152541,35384,4.311016278543975,0.976756247958968,0.2265721548815081,0
6419,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,33,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6420,slashdot.org,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,1,0,0,1,5643,1245,549,0,1,38301,0,0,3,105,6,30112,12091,2.49044744024481,0.7861935719694003,0.3156836636119161,0
6421,steamcommunity.com,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,4,2,1,0,0,1,1133,303,186,0,1,4245,0,0,5,72,3,2629,1078,2.438775510204082,0.619316843345112,0.2539458186101295,0
6422,deadspin.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,13,1,0,0,1,8085,5705,577,0,1,152307,0,0,12,106,2,33736,37209,0.9066623666317288,0.2214999967171567,0.2443026256179952,0
6423,qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,1,0,0,1,8509,4067,825,0,1,80455,0,0,6,109,1,39353,19445,2.0238107482643355,0.4891305698837859,0.2416879000683612,0
6424,maybank2u.com.my,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,13,1,0,0,1,100,7,21,0,0,199,0,0,2,0,1,0,43,0.0,0.0,0.2160804020100502,0
6425,kenh14.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,13,1,0,0,1,11101,2897,1094,0,1,40596,0,0,45,198,56,16728,11111,1.5055350553505535,0.4120603015075377,0.2736969159523105,0
6426,kakaku.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,1,0,0,1,5735,1118,2057,0,1,14695,0,0,48,256,10,8695,3979,2.185222417692888,0.5916978564137462,0.2707723715549506,0
6427,hootsuite.com,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,4649,6567,666,0,0,14164,0,0,0,124,14,10915,3644,2.9953347969264543,0.7706156452979385,0.2572719570742728,0
6428,rocketnews24.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,26,21,1,0,0,1,6149,1816,1439,0,1,29288,0,0,71,373,32,8635,7001,1.233395229252964,0.2948306473641082,0.2390398798142584,0
6430,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,23,12,1,0,0,1,32,7,8,0,0,203,0,0,0,0,1,0,44,0.0,0.0,0.2167487684729064,0
6431,kickass.to,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,17,11,1,0,0,1,25,2,6,0,0,74,0,0,1,0,0,0,12,0.0,0.0,0.1621621621621621,0
6432,udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,0,58,47,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
6433,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,12827,2083,2129,0,1,75890,0,0,9,371,51,40845,19652,2.0784144107469977,0.5382132033205956,0.2589537488470154,0
6434,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,14,1,0,0,1,8761,2295,141,0,1,229745,0,0,1,6,1,219360,68978,3.1801443938647105,0.9547977105051252,0.3002372195259962,0
6435,ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11,1,0,0,1,1552,205,401,0,0,4226,0,0,1,105,9,2522,1059,2.3814919735599624,0.5967818267865594,0.2505915759583531,0
6436,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,30,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6437,grantland.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,1,2233,505,384,0,1,21024,0,0,8,86,30,9561,6450,1.4823255813953489,0.4547659817351598,0.3067922374429224,0
6438,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,68,1,91,75,1,0,0,1,804,849,123,0,1,92050,0,0,1,6,1,88067,23609,3.730229997035029,0.9567300380228136,0.2564801738185768,0
6439,filehippo.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,1,1,0,0,1,7733,6433,959,0,1,44198,0,0,35,98,57,6007,9788,0.6137106661217818,0.1359111272003258,0.2214579845241866,0
6440,seesaawiki.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,30,36,1,0,0,1,2703,739,997,0,1,8389,0,0,54,285,34,4095,1941,2.1097372488408035,0.4881392299439742,-0.000119203719156,0
6442,nypost.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,12241,7659,1146,0,1,112976,0,0,13,161,33,47821,28475,1.6794029850746268,0.4232845914176462,0.2520446820563659,0
6443,medium.com,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,9,1,0,0,1,683,109,69,0,0,5195,0,0,0,1,5,3507,1211,2.895953757225433,0.6750721847930703,0.2331087584215592,0
6444,mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,1,0,0,1,2007,456,237,0,1,18290,0,0,6,30,1,14710,4733,3.1079653496725124,0.8042646254784035,0.2587752870420995,0
6445,indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,1,5333,1139,1115,0,1,32014,0,0,60,341,7,21392,8563,2.4981898867219434,0.6682076591491223,0.2674767289310926,0
6446,privatbank.ua,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,1,12583,8743,786,0,0,180191,0,0,20,187,6,10022,41733,0.2401456880646011,0.0556187600934563,0.231604242165258,0
6447,maybank2u.com.my,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,18,15,1,0,0,1,19,2,5,0,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
6449,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,15,1,0,0,1,9813,2383,141,0,1,237943,0,0,1,6,1,227251,70878,3.206227602358983,0.955064868476904,0.2978780632336316,0
6450,kenh14.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,16,1,0,0,1,11137,2945,1202,0,1,40282,0,0,69,204,56,16754,11081,1.5119574045663748,0.4159177796534432,0.2750856461943299,0
6451,elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,8,1,0,0,0,3992,1990,314,0,1,24123,0,0,7,55,12,15931,6213,2.56413970706583,0.6604070803797206,0.2575550304688471,0
6452,fortune.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,7,1,0,0,1,3290,1989,301,0,1,114613,0,0,0,25,0,72695,29184,2.490919682017544,0.6342648739671765,0.2546308010435116,0
6453,aljazeera.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,8,1,0,0,1,2765,2098,614,0,0,98984,0,0,13,70,15,94714,2911,32.53658536585366,0.9568617150246504,0.0294087933403378,0
6454,olx.ua,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,14,20,1,0,0,0,20748,12684,2193,0,1,1385781,0,0,55,126,58,1305208,512504,2.5467274401760767,0.9418573353221036,0.369830442183866,0
6455,thenextweb.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,10,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6456,mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,1,0,0,1,2007,478,228,0,1,16975,0,0,6,33,1,13295,4575,2.9060109289617486,0.7832106038291605,0.2695139911634757,0
6457,plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,5426,5142,500,0,0,272496,0,0,9,141,2,2029,79583,0.0254953947451088,0.0074459808584346,0.2920519934237567,0
6458,twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,1,68,57,1,0,0,1,804,849,123,0,1,92050,0,0,1,6,1,88067,23609,3.730229997035029,0.9567300380228136,0.2564801738185768,0
6459,twitter.com,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,6,1,0,0,1,804,849,123,0,1,92035,0,0,1,6,1,88052,23606,3.730068626620351,0.9567229858206118,0.2564893790405824,0
6460,allegro.pl,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,4,12,17,1,0,0,1,15,8,8,0,0,352,0,0,0,0,0,213,80,2.6625,0.6051136363636364,0.2272727272727272,0
6461,jezebel.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,1,0,0,1,10276,6112,774,0,1,175165,0,0,17,87,2,33393,42883,0.7787001842221859,0.1906373990237775,0.2448148888191134,0
6462,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,41,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6463,medium.com,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,9,1,0,0,1,683,118,69,0,0,5235,0,0,0,1,5,3547,1209,2.933829611248966,0.6775549188156638,0.230945558739255,0
6464,themeforest.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,6,1,0,0,0,6706,1458,1063,0,0,33335,0,0,5,332,4,27920,9802,2.8483982860640684,0.8375581220938954,0.2940452977351132,0
6465,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,30,1,1,0,0,1,417,75,39,0,1,6897,0,0,0,1,1,6822,1049,6.503336510962821,0.989125706829056,0.1520951138176018,0
6466,extratorrent.cc,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,23,13,1,0,0,1,32,7,8,0,0,215,0,0,0,0,1,0,45,0.0,0.0,0.2093023255813953,0
6468,nesn.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,13153,2203,2147,0,1,77053,0,0,13,350,47,41367,19939,2.074677767189929,0.536864236304881,0.2587699375754351,0
6469,interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,28,13,1,0,0,1,1150,289,179,0,0,4619,0,0,3,21,4,4351,1454,2.9924346629986247,0.9419787832864256,0.3147867503788699,0
6470,themeforest.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,0,6540,1436,1040,0,0,33232,0,0,5,331,4,27839,9775,2.847979539641944,0.8377166586422725,0.2941441983630236,0
6471,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,11,1,0,0,1,40,7,11,0,0,169,0,0,0,0,2,0,29,0.0,0.0,0.1715976331360946,0
6473,udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57,0,70,59,1,0,0,1,108,41,9,0,1,1050,0,0,0,0,0,1050,372,2.8225806451612905,1.0,0.3542857142857142,0
6475,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,39,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6476,bleacherreport.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,12,1,0,0,1,21248,8060,402,0,1,483713,0,0,6,52,3,326645,123861,2.637190075972259,0.675286791961349,0.2560629960327715,0
6478,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,8,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6479,techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,15,1,0,0,1,9915,2557,176,0,1,242102,0,0,1,21,1,229707,72277,3.1781479585483625,0.9488025708172588,0.2985394585753112,0
6480,aljazeera.net,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,8,1,0,0,1,2765,2098,614,0,0,98984,0,0,13,70,15,94714,2911,32.53658536585366,0.9568617150246504,0.0294087933403378,0
6481,uproxx.com,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,11,1,0,0,1,4580,1026,540,0,1,24848,0,0,25,113,1,12242,7095,1.7254404510218464,0.4926754668383773,0.2855360592401803,0
6482,searchengineland.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,16,1,0,0,1,9,1,8,0,0,33,0,0,0,0,1,0,4,0.0,0.0,0.1212121212121212,0
6483,kenh14.vn,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,17,1,0,0,1,10969,2876,1101,0,1,41047,0,0,42,198,56,16895,11236,1.5036489854040584,0.411601335054937,0.2737349867225376,0
6484,mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,1,0,0,1,5281,668,986,0,1,14646,0,0,102,173,3,7808,3643,2.1432884984902554,0.5331148436433156,0.2487368564795848,0
6485,torcache.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,31,1,1,0,0,1,423,75,39,0,1,6931,0,0,0,1,1,6856,1059,6.474032105760151,0.989179050642043,0.1527918049343529,0
6486,tune.pk,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,17,12,1,0,0,1,24,3,6,0,0,159,0,0,0,0,1,0,29,0.0,0.0,0.1823899371069182,0
6487,seesaawiki.jp,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,13,16,1,0,0,1,3159,811,1180,0,1,11087,0,0,64,334,45,4199,2302,1.8240660295395308,0.3787318481103995,0.207630558311536,0
6488,hollywoodlife.com,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,3849,10042,754,0,0,44022,0,0,11,190,20,13490,9836,1.3714924766165109,0.3064376902457862,0.2234337376766162,0
6489,plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,5257,5146,501,0,0,281830,0,0,9,140,2,2032,86901,0.0233829300008055,0.0072100202249583,0.3083454564808572,0
6490,hollywoodlife.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,11,1,0,0,1,3849,10042,754,0,0,44031,0,0,11,190,20,13499,9838,1.3721284813986585,0.3065794553837069,0.2234334900411074,0
6491,nguyentandung.org,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,12,1,0,0,1,102,20,23,0,0,275,0,0,3,1,2,0,51,0.0,0.0,0.1854545454545454,0
6492,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,16,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6493,web.de,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,1,0,0,1,6717,4762,1088,0,0,136875,0,0,0,198,1,6953,29129,0.2386968313364688,0.0507981735159817,0.2128146118721461,0
6494,privatbank.ua,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,12583,8743,786,0,0,180191,0,0,20,187,6,10022,41733,0.2401456880646011,0.0556187600934563,0.231604242165258,0
6495,thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,16,1,0,0,1,40,7,11,0,0,170,0,0,0,0,2,0,29,0.0,0.0,0.1705882352941176,0
6496,fortune.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,9,1,0,0,1,3322,1987,301,0,1,118668,0,0,0,25,0,76736,30121,2.54759138142824,0.646644419725621,0.2538257997101156,0
6498,1337x.to,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,1,0,0,1,4345,659,386,0,1,70584,0,0,3,55,8,68085,24659,2.761060870270489,0.9645953757225434,0.3493567947410178,0
6499,mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,1,0,0,1,41,16,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
6503,webmail-107486.weeblysite.com,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,1,1,0,0,1,123,11,10,0,0,741,0,0,0,1,2,0,212,0.0,0.0,0.2860998650472334,1
6505,forms.zohopublic.com,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,3,1,0,0,1,49,20,19,0,0,36,0,0,0,0,0,0,7,0.0,0.0,0.1944444444444444,1
6509,nzservers.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,24,3,8,0,0,82,0,0,0,0,0,0,8,0.0,0.0,0.0975609756097561,1
6510,infosystems.net.nz,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,289,39,61,0,1,387,0,0,0,13,2,1,71,0.0140845070422535,0.0025839793281653,0.1834625322997416,1
6513,itbitebilt.weebly.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,279,62,21,0,0,2758,0,0,1,2,1,0,733,0.0,0.0,0.2657722987672226,1
6516,authenti26.temp.swtest.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,0,1,428,68,47,0,0,304379,0,0,2,7,1,0,12592,0.0,0.0,0.0413694768692978,1
6517,orangbankr.temp.swtest.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,1,428,68,47,0,0,304379,0,0,2,7,1,0,12592,0.0,0.0,0.0413694768692978,1
6518,newwoeksite.000webhostapp.com,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,1550,219,52,0,0,11900,0,0,5,4,5,1389,3578,0.388205701509223,0.1167226890756302,0.300672268907563,1
6519,toriblart2.temp.swtest.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,1,428,68,47,0,0,304379,0,0,2,7,1,0,12592,0.0,0.0,0.0413694768692978,1
6521,btinternetrrfffs.yolasite.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,91,9,15,0,0,729,0,0,0,0,1,290,182,1.5934065934065933,0.3978052126200274,0.2496570644718793,1
